time_s,step,observation,action_pre_scale
1777016364.244107,216,"[-0.1565568894147873,-0.10088152438402176,0.00831141322851181,0.057699933648109436,0.0485929474234581,-0.9971506595611572,0.000552747689653188,-0.038036443293094635,0.15630510449409485,0.0010378011502325535,-0.037745580077171326,0.0018102339236065745,0.013809948228299618,0.07054794579744339,0.05347030237317085,-0.07319463044404984,0.03917698934674263,-0.04666857421398163,0.0041349767707288265,0.39314004778862,0.6768678426742554,-0.0818319171667099,1.1363013982772827,-1.2543251514434814,-0.007048703730106354,-0.5315637588500977,-1.9156181812286377,2.106271743774414,2.331867218017578,-0.7073445916175842,-0.0008908435702323914,0.16791608929634094,0.5016373991966248,0.15728351473808289,0.5654498338699341,-0.1384153664112091,0.15145333111286163,-0.16248323023319244,-0.5901842713356018,0.8260552883148193,-1.20435631275177,-0.30166125297546387,0.0,0.0,0.0]","[-0.0062447115778923035,0.13972587883472443,0.38415101170539856,0.18946205079555511,0.10978180170059204,-0.13139474391937256,0.061735473573207855,-0.16980072855949402,-0.5286993980407715,0.9002305865287781,-1.3293346166610718,-0.30483588576316833]"
1777016364.263885,217,"[-0.125883549451828,-0.05410442501306534,-0.1195719987154007,0.05566371604800224,0.05141107365489006,-0.9971250891685486,0.0004683824081439525,-0.030685370787978172,0.16937491297721863,0.0002608266659080982,-0.03472261130809784,-0.019634069874882698,0.00903895404189825,0.05650760605931282,0.0160962101072073,-0.031031500548124313,0.07963964343070984,-0.06452988088130951,-0.0045968615449965,0.37402063608169556,0.6195422410964966,-0.0058239176869392395,0.115420401096344,-0.998037576675415,-0.2655984163284302,-0.7256225347518921,-1.83056640625,2.0824356079101562,1.9684059619903564,-0.9385926723480225,-0.0062447115778923035,0.13972587883472443,0.38415101170539856,0.18946205079555511,0.10978180170059204,-0.13139474391937256,0.061735473573207855,-0.16980072855949402,-0.5286993980407715,0.9002305865287781,-1.3293346166610718,-0.30483588576316833,0.0,0.0,0.0]","[-0.005817797034978867,0.10789141803979874,0.285601407289505,0.22346633672714233,-0.10885493457317352,-0.11221639066934586,-0.03244277834892273,-0.1517791599035263,-0.5137325525283813,0.926882266998291,-1.3609390258789062,-0.279364675283432]"
1777016364.283905,218,"[-0.02746904082596302,-0.1627633273601532,-0.12254592776298523,0.05308505520224571,0.05333644524216652,-0.9971646070480347,9.039883298100904e-05,-0.022683488205075264,0.18138062953948975,0.005277961026877165,-0.03657792881131172,-0.03158186376094818,0.007696396671235561,0.05066918954253197,-0.008985552005469799,-0.011052439920604229,0.06885674595832825,-0.06397654116153717,-0.018823277205228806,0.40718787908554077,0.5558488368988037,0.3183295726776123,-0.09163881838321686,-0.5253101587295532,-0.04452398419380188,-0.19365090131759644,-1.1782727241516113,0.8100415468215942,-0.16296081244945526,0.0941142737865448,-0.005817797034978867,0.10789141803979874,0.285601407289505,0.22346633672714233,-0.10885493457317352,-0.11221639066934586,-0.03244277834892273,-0.1517791599035263,-0.5137325525283813,0.926882266998291,-1.3609390258789062,-0.279364675283432,0.0,0.0,0.0]","[-0.0004372335970401764,0.05462134629487991,0.19219020009040833,0.2797374725341797,-0.23015345633029938,-0.060033321380615234,-0.05841685086488724,-0.17101512849330902,-0.5341224074363708,0.8792808055877686,-1.35532546043396,-0.3015364408493042]"
1777016364.303888,219,"[0.04245433211326599,-0.05487779527902603,-0.09240803122520447,0.05092259868979454,0.052967652678489685,-0.9972969889640808,-0.00018187586101703346,-0.016255410388112068,0.1863306313753128,0.016247952356934547,-0.04647533595561981,-0.03460988402366638,0.007324599660933018,0.05022333562374115,-0.02834533527493477,-7.393459236482158e-05,0.07510272413492203,-0.06369985640048981,-0.012570567429065704,0.2963232100009918,0.17193441092967987,0.5805904269218445,-0.5709823966026306,-0.09858758002519608,-0.018753957003355026,-0.014382556080818176,-0.9410109519958496,0.5576556921005249,0.2979345917701721,-0.017331669107079506,-0.0004372335970401764,0.05462134629487991,0.19219020009040833,0.2797374725341797,-0.23015345633029938,-0.060033321380615234,-0.05841685086488724,-0.17101512849330902,-0.5341224074363708,0.8792808055877686,-1.35532546043396,-0.3015364408493042,0.0,0.0,0.0]","[-0.006571780890226364,0.009612590074539185,0.10062429308891296,0.32705965638160706,-0.24729301035404205,-0.03911302611231804,-0.05296243727207184,-0.24189125001430511,-0.6505194306373596,0.7915283441543579,-1.4004411697387695,-0.34721100330352783]"
1777016364.324209,220,"[0.06034735217690468,-0.05793599411845207,-0.04156062752008438,0.04998172074556351,0.051920488476753235,-0.9973996877670288,-0.0004362166509963572,-0.013631482608616352,0.18565228581428528,0.030399052426218987,-0.061934586614370346,-0.03468523547053337,0.007023160811513662,0.04885721951723099,-0.04696087911725044,0.011751542799174786,0.07887875288724899,-0.06818442046642303,-0.01281207986176014,0.09548105299472809,-0.07275815308094025,0.7224326133728027,-0.786365270614624,0.001932918676175177,-0.014242415316402912,-0.08712190389633179,-0.9352148771286011,0.6015005707740784,0.17037686705589294,-0.23209457099437714,-0.006571780890226364,0.009612590074539185,0.10062429308891296,0.32705965638160706,-0.24729301035404205,-0.03911302611231804,-0.05296243727207184,-0.24189125001430511,-0.6505194306373596,0.7915283441543579,-1.4004411697387695,-0.34721100330352783,0.0,0.0,0.0]","[-0.02164832130074501,-0.016990210860967636,-0.005890615284442902,0.3584575653076172,-0.23417051136493683,-0.028194621205329895,-0.024543844163417816,-0.3425261974334717,-0.787829577922821,0.6766558289527893,-1.4682636260986328,-0.40010836720466614]"
1777016364.343779,221,"[0.05764682963490486,-0.14701028168201447,-0.007519039791077375,0.047836169600486755,0.050728294998407364,-0.9975662231445312,-0.0008589730714447796,-0.013406623154878616,0.18079406023025513,0.045490458607673645,-0.07606950402259827,-0.033765602856874466,0.006970332004129887,0.04291842505335808,-0.06636957079172134,0.022229883819818497,0.08007403463125229,-0.07263816893100739,-0.021780764684081078,0.0054331752471625805,-0.28147292137145996,0.7529393434524536,-0.677068829536438,0.052493639290332794,-0.0026510092429816723,-0.3488280177116394,-0.9803485870361328,0.5020273923873901,0.04146646335721016,-0.20807421207427979,-0.02164832130074501,-0.016990210860967636,-0.005890615284442902,0.3584575653076172,-0.23417051136493683,-0.028194621205329895,-0.024543844163417816,-0.3425261974334717,-0.787829577922821,0.6766558289527893,-1.4682636260986328,-0.40010836720466614,0.0,0.0,0.0]","[-0.04268293455243111,-0.032826948910951614,-0.13004645705223083,0.3878234624862671,-0.18839730322360992,-0.005719712004065514,0.012899128720164299,-0.4307481050491333,-0.8942252397537231,0.5413986444473267,-1.5384541749954224,-0.460685133934021]"
1777016364.363802,222,"[0.014076351188123226,-0.2447340041399002,-0.14477528631687164,0.04355412721633911,0.05006115511059761,-0.9977960586547852,-0.0016530149150639772,-0.013664326630532742,0.17053543031215668,0.06008538603782654,-0.08379671722650528,-0.031071145087480545,0.00593023095279932,0.027728628367185593,-0.08717112243175507,0.029527731239795685,0.08123116195201874,-0.07897254824638367,-0.03407894819974899,-0.014710364863276482,-0.5712007284164429,0.7205969095230103,-0.3275686800479889,0.14708280563354492,-0.0711008757352829,-0.8660118579864502,-1.0617411136627197,0.3469797372817993,0.09094848483800888,-0.34048086404800415,-0.04268293455243111,-0.032826948910951614,-0.13004645705223083,0.3878234624862671,-0.18839730322360992,-0.005719712004065514,0.012899128720164299,-0.4307481050491333,-0.8942252397537231,0.5413986444473267,-1.5384541749954224,-0.460685133934021,0.0,0.0,0.0]","[-0.06998370587825775,-0.05676071718335152,-0.22873106598854065,0.42218106985092163,-0.09732845425605774,0.030622011050581932,-0.003945059143006802,-0.4612997770309448,-0.8965486884117126,0.39809173345565796,-1.5779505968093872,-0.4955330193042755]"
1777016364.383920,223,"[-0.05009422078728676,-0.3067799210548401,-0.35624831914901733,0.0375455841422081,0.050815872848033905,-0.9980020523071289,-0.0034624275285750628,-0.014756539836525917,0.1535966396331787,0.07420593500137329,-0.08278495818376541,-0.025405127555131912,0.0028796696569770575,0.0035631011705845594,-0.10819205641746521,0.03153420239686966,0.08361212909221649,-0.08677322417497635,-0.0900852307677269,-0.06392212957143784,-0.9033113718032837,0.7019221186637878,0.1148349791765213,0.30241674184799194,-0.15251372754573822,-1.2570363283157349,-1.051141381263733,0.05986170843243599,0.13181599974632263,-0.3910452723503113,-0.06998370587825775,-0.05676071718335152,-0.22873106598854065,0.42218106985092163,-0.09732845425605774,0.030622011050581932,-0.003945059143006802,-0.4612997770309448,-0.8965486884117126,0.39809173345565796,-1.5779505968093872,-0.4955330193042755,0.0,0.0,0.0]","[-0.10083982348442078,-0.0952502191066742,-0.26508817076683044,0.4556035101413727,0.040450453758239746,0.06005612760782242,-0.06969288736581802,-0.41420283913612366,-0.7896853089332581,0.2584766149520874,-1.600201964378357,-0.479225218296051]"
1777016364.403869,224,"[-0.0560745969414711,-0.28182512521743774,-0.47115710377693176,0.031169969588518143,0.052284225821495056,-0.9981456995010376,-0.007475505117326975,-0.017182303592562675,0.13036741316318512,0.08855380117893219,-0.06826142221689224,-0.016951987519860268,-0.004456640221178532,-0.022025907412171364,-0.12682853639125824,0.026393568143248558,0.08479148149490356,-0.09416741877794266,-0.2048139125108719,-0.13500002026557922,-1.207810401916504,0.7182694673538208,0.8265880346298218,0.4349978566169739,-0.3842182159423828,-1.2637519836425781,-0.9042543768882751,-0.3241909146308899,0.04379092901945114,-0.3614152669906616,-0.10083982348442078,-0.0952502191066742,-0.26508817076683044,0.4556035101413727,0.040450453758239746,0.06005612760782242,-0.06969288736581802,-0.41420283913612366,-0.7896853089332581,0.2584766149520874,-1.600201964378357,-0.479225218296051,0.0,0.0,0.0]","[-0.12514832615852356,-0.13432808220386505,-0.25000622868537903,0.4796222150325775,0.1895034909248352,0.07060756534337997,-0.12503381073474884,-0.34230199456214905,-0.6827417612075806,0.10243867337703705,-1.5974406003952026,-0.41929155588150024]"
1777016364.424037,225,"[-0.00232093152590096,-0.24347776174545288,-0.5015256404876709,0.025473052635788918,0.05311489477753639,-0.9982634782791138,-0.01254776306450367,-0.02046414278447628,0.1066056415438652,0.09419284760951996,-0.03172837942838669,-0.012149462476372719,-0.016138430684804916,-0.04459284618496895,-0.14017964899539948,0.012471158057451248,0.08130814135074615,-0.10021296888589859,-0.19970621168613434,-0.11562255024909973,-0.951143741607666,-0.39690741896629333,2.4046292304992676,-0.10331588983535767,-0.6161794662475586,-1.185684084892273,-0.5606484413146973,-0.7187626361846924,-0.3070479929447174,-0.3956639766693115,-0.12514832615852356,-0.13432808220386505,-0.25000622868537903,0.4796222150325775,0.1895034909248352,0.07060756534337997,-0.12503381073474884,-0.34230199456214905,-0.6827417612075806,0.10243867337703705,-1.5974406003952026,-0.41929155588150024,0.0,0.0,0.0]","[-0.15650835633277893,-0.17502284049987793,-0.1592075228691101,0.5328953266143799,0.2942540943622589,0.13123129308223724,-0.16729126870632172,-0.30101558566093445,-0.4121078848838806,-0.0746673196554184,-1.4641005992889404,-0.3259996771812439]"
1777016364.443852,226,"[-0.023886386305093765,0.2676405608654022,0.012120027095079422,0.028494110330939293,0.054473865777254105,-0.9981085658073425,-0.01879289373755455,-0.02703648991882801,0.09593173861503601,0.07695133984088898,-0.007760153617709875,-0.01928364485502243,-0.0318777859210968,-0.06536153703927994,-0.14179590344429016,-0.006404497195035219,0.06357258558273315,-0.105136439204216,-0.36654943227767944,-0.3516644835472107,-0.5401798486709595,-0.6034969687461853,1.2340246438980103,-0.11985613405704498,-0.7769906520843506,-0.9736754894256592,-0.012680266052484512,-0.9996609687805176,-0.9151734113693237,-0.2030571699142456,-0.15650835633277893,-0.17502284049987793,-0.1592075228691101,0.5328953266143799,0.2942540943622589,0.13123129308223724,-0.16729126870632172,-0.30101558566093445,-0.4121078848838806,-0.0746673196554184,-1.4641005992889404,-0.3259996771812439,0.0,0.0,0.0]","[-0.14611826837062836,-0.1815228909254074,-0.02521394193172455,0.5500743389129639,0.5119528770446777,0.14692425727844238,-0.023328110575675964,-0.16210825741291046,-0.35608160495758057,-0.5165366530418396,-1.533726453781128,-0.1426824927330017]"
1777016364.464162,227,"[0.08976945281028748,0.33064842224121094,-0.0991792380809784,0.034775082021951675,0.05363736301660538,-0.997954785823822,-0.026164604350924492,-0.03624287620186806,0.09149272739887238,0.07217742502689362,-0.0022356384433805943,-0.012195989489555359,-0.036360688507556915,-0.07814808934926987,-0.13384230434894562,-0.03739699348807335,0.03395969048142433,-0.10242649912834167,-0.37836557626724243,-0.46424102783203125,-0.17623083293437958,-0.11911147832870483,0.5181517004966736,0.4421171545982361,-0.14905279874801636,-0.5428735017776489,0.4636412262916565,-1.6650571823120117,-1.5669082403182983,0.19286903738975525,-0.14611826837062836,-0.1815228909254074,-0.02521394193172455,0.5500743389129639,0.5119528770446777,0.14692425727844238,-0.023328110575675964,-0.16210825741291046,-0.35608160495758057,-0.5165366530418396,-1.533726453781128,-0.1426824927330017,0.0,0.0,0.0]","[-0.13267433643341064,-0.17046335339546204,0.15506529808044434,0.5337928533554077,0.8512847423553467,0.1557530015707016,0.00472741574048996,-0.12578187882900238,-0.2555452585220337,-0.9393049478530884,-1.619634985923767,-0.058588262647390366]"
1777016364.484250,228,"[0.2006095051765442,0.26171866059303284,-0.22257645428180695,0.040487952530384064,0.050310779362916946,-0.997912585735321,-0.031804706901311874,-0.04673337563872337,0.09415947645902634,0.07004112750291824,-0.003189402399584651,-0.002731660846620798,-0.03678363189101219,-0.08205712586641312,-0.11723597347736359,-0.08463625609874725,-0.014268915168941021,-0.0928943008184433,-0.2984026074409485,-0.5006788969039917,0.16857454180717468,-0.07144041359424591,-0.04760555922985077,0.516238808631897,-0.012323225848376751,-0.14051726460456848,0.8797420263290405,-2.485281229019165,-2.5743186473846436,0.4943220615386963,-0.13267433643341064,-0.17046335339546204,0.15506529808044434,0.5337928533554077,0.8512847423553467,0.1557530015707016,0.00472741574048996,-0.12578187882900238,-0.2555452585220337,-0.9393049478530884,-1.619634985923767,-0.058588262647390366,0.0,0.0,0.0]","[-0.10690025240182877,-0.14370189607143402,0.3670547306537628,0.4780064821243286,1.2409255504608154,0.13086846470832825,-0.03761531785130501,-0.13848458230495453,-0.13429518043994904,-1.235307216644287,-1.7150379419326782,-0.07068336009979248]"
1777016364.504214,229,"[0.17381706833839417,0.015983615070581436,-0.3812659978866577,0.04258222505450249,0.04675492271780968,-0.9979983568191528,-0.03495969995856285,-0.05458325892686844,0.10219943523406982,0.06951003521680832,-0.0008427963475696743,0.006183581426739693,-0.03689879924058914,-0.08260605484247208,-0.09638525545597076,-0.1465643048286438,-0.08485198765993118,-0.08464418351650238,-0.12055135518312454,-0.3734712302684784,0.45155853033065796,-0.027810070663690567,0.16104161739349365,0.410450279712677,-0.0056576114147901535,-0.01755567081272602,1.0559437274932861,-3.179410219192505,-3.7323310375213623,0.39286351203918457,-0.10690025240182877,-0.14370189607143402,0.3670547306537628,0.4780064821243286,1.2409255504608154,0.13086846470832825,-0.03761531785130501,-0.13848458230495453,-0.13429518043994904,-1.235307216644287,-1.7150379419326782,-0.07068336009979248,0.0,0.0,0.0]","[-0.09008835256099701,-0.09742602705955505,0.5462809205055237,0.3978577256202698,1.5289818048477173,0.1327192187309265,-0.12929822504520416,-0.0681890919804573,0.20967350900173187,-1.3177435398101807,-1.5827207565307617,-0.05592438951134682]"
1777016364.524571,230,"[0.12209665775299072,-0.13583633303642273,-0.42812076210975647,0.04040440544486046,0.04429034888744354,-0.998201310634613,-0.035535793751478195,-0.05985921248793602,0.11308495700359344,0.06715051084756851,0.006361296866089106,0.010989715345203876,-0.03796365484595299,-0.08197298645973206,-0.07262171059846878,-0.21442179381847382,-0.17742115259170532,-0.07789921760559082,-0.021885639056563377,-0.24289482831954956,0.5562393665313721,-0.1416338086128235,0.3947651982307434,0.21079042553901672,-0.06169401481747627,0.04356168955564499,1.2026779651641846,-3.381744146347046,-4.8052778244018555,0.3271845281124115,-0.09008835256099701,-0.09742602705955505,0.5462809205055237,0.3978577256202698,1.5289818048477173,0.1327192187309265,-0.12929822504520416,-0.0681890919804573,0.20967350900173187,-1.3177435398101807,-1.5827207565307617,-0.05592438951134682,0.0,0.0,0.0]","[-0.07839421927928925,-0.0368913970887661,0.6812569499015808,0.3243146538734436,1.6723061800003052,0.17949028313159943,-0.13646697998046875,0.018371272832155228,0.6487494111061096,-1.160725712776184,-1.0307302474975586,-0.03476383537054062]"
